id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;icao_code;iata_code;gps_code;local_code;home_link;wikipedia_link;keywords
5745;RPVR;medium_airport;Roxas Airport;11.597.700.119.018.500;12.275.199.890.136.700;10;AS;PH;PH-CAP;Roxas City;yes;RPVR;RXS;RPVR;;;https://en.wikipedia.org/wiki/Roxas_Airport;
5746;RPVS;medium_airport;Evelio Javier Airport;10.766.644;121.932.506;23;AS;PH;PH-ANT;San Jose;no;RPVS;EUQ;RPVS;;;https://en.wikipedia.org/wiki/Evelio_Javier_Airport;Antique Airport
5748;RPVU;medium_airport;Tugdan Airport;123.109.998.703;122.084.999.084;10;AS;PH;PH-ROM;Tablas Island;yes;RPVU;TBH;RPVU;;;https://en.wikipedia.org/wiki/Tugdan_Airport;Romblon Airport, Alcantara, Barangay Tugdan, Tablas Airport
5749;RPVV;medium_airport;Francisco B. Reyes (Busuanga) Airport;12.121.865;120.100.801;148;AS;PH;PH-PLW;Coron;yes;RPVV;USU;RPVV;;;https://en.wikipedia.org/wiki/Busuanga_Airport;Busuanga Airport
35012;RU-0764;medium_airport;Kubinka Air Base;55.611.695;36.650.002;614;EU;RU;RU-MOS;Kubinka;no;UUMB;;XUMB;XUMB;;https://en.wikipedia.org/wiki/Kubinka_(air_base);Ð£Ð£ÐœÐ‘, ÐšÑƒÐ±Ð¸Ð½ÐºÐ°
5768;SAAP;medium_airport;General Urquiza Airport;-317.948;-604.804;242;SA;AR;AR-E;Parana;yes;SAAP;PRA;SAAP;PAR;;https://en.wikipedia.org/wiki/General_Urquiza_Airport;
5769;SAAR;medium_airport;Rosario Islas Malvinas International Airport;-329.036;-60.785;85;SA;AR;AR-S;Rosario;yes;SAAR;ROS;SAAR;ROS;;https://en.wikipedia.org/wiki/Rosario_International_Airport;Fisherton Airport
5773;SACO;medium_airport;Ingeniero Ambrosio Taravella Airport;-31.323.601;-64.208;1604;SA;AR;AR-X;Cordoba;yes;SACO;COR;SACO;CBA;;https://en.wikipedia.org/wiki/Ingeniero_Ambrosio_L.V._Taravella_International_Airport;
5777;SADL;medium_airport;La Plata Airport;-349.722;-578.947;72;SA;AR;AR-B;La Plata;no;SADL;LPG;SADL;PTA;;https://en.wikipedia.org/wiki/La_Plata_Airport;
5780;SADP;medium_airport;El Palomar Airport;-346.099;-586.126;59;SA;AR;AR-B;El Palomar;no;SADP;EPA;SADP;PAL;;https://en.wikipedia.org/wiki/El_Palomar_Airport;
5781;SAEZ;large_airport;Minister Pistarini International Airport;-348.222;-585.358;67;SA;AR;AR-B;Buenos Aires (Ezeiza);yes;SAEZ;EZE;SAEZ;EZE;http://www.aa2000.com.ar/index.php;https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport;BUE, Ezeiza
5784;SAHS;medium_airport;Rincon De Los Sauces Airport;-37.390.598;-68.904.198;1968;SA;AR;AR-Q;Rincon de los Sauces;no;SAHS;RDS;SAHS;RIN;;https://en.wikipedia.org/wiki/Rinc%C3%B3n_de_los_Sauces_Airport;
5785;SAHZ;medium_airport;Zapala Airport;-38.975.498;-70.113.602;3330;SA;AR;AR-Q;Zapala;no;SAHZ;APZ;SAHZ;ZAP;;https://en.wikipedia.org/wiki/Zapala_Airport;
5786;SAME;medium_airport;El Plumerillo Airport;-328.316.993.713;-687.929.000.854;2310;SA;AR;AR-M;Mendoza;yes;SAME;MDZ;SAME;DOZ;;https://en.wikipedia.org/wiki/Governor_Francisco_Gabrielli_International_Airport;
5787;SAMM;medium_airport;Comodoro D.R. SalomÃ³n Airport;-35.493.599;-69.574.303;4685;SA;AR;AR-M;Malargue;no;SAMM;LGS;SAMM;MLG;;https://en.wikipedia.org/wiki/Comodoro_D._Ricardo_Salom%C3%B3n_Airport;
5788;SAMR;medium_airport;Suboficial Ay Santiago Germano Airport;-34.588.299;-684.039;2470;SA;AR;AR-M;San Rafael;yes;SAMR;AFA;SAMR;SRA;;https://en.wikipedia.org/wiki/San_Rafael_Airport_(Argentina);
5789;SANC;medium_airport;Coronel Felipe Varela International Airport;-28.593.117;-657.512;1522;SA;AR;AR-K;Catamarca;yes;SANC;CTC;SANC;CAT;;https://en.wikipedia.org/wiki/Coronel_Felipe_Varela_International_Airport;
5790;SANE;medium_airport;Vicecomodoro Angel D. La Paz AragonÃ©s Airport;-27.765.556.335.399.900;-643.099.975.586;656;SA;AR;AR-G;Santiago del Estero;yes;SANE;SDE;SANE;SDE;;https://en.wikipedia.org/wiki/Santiago_del_Estero_Airport;
318304;SANR;medium_airport;Termas de RÃ­o Hondo international Airport;-274.966;-6.493.595;935;SA;AR;AR-G;Termas de RÃ­o Hondo;yes;SANR;RHD;SANR;TRH;;https://en.wikipedia.org/wiki/Las_Termas_Airport;
5794;SANT;medium_airport;Teniente Benjamin Matienzo Airport;-268.409;-65.104.897;1493;SA;AR;AR-T;San Miguel de TucumÃ¡n;yes;SANT;TUC;SANT;TUC;;https://en.wikipedia.org/wiki/Benjam%C3%ADn_Matienzo_International_Airport;
5795;SANU;medium_airport;Domingo Faustino Sarmiento Airport;-31.571.501;-68.418.198;1958;SA;AR;AR-J;San Juan;yes;SANU;UAQ;SANU;JUA;;https://en.wikipedia.org/wiki/Domingo_Faustino_Sarmiento_Airport;
5796;SAOC;medium_airport;Area De Material Airport;-33.085.098;-64.261.299;1380;SA;AR;AR-X;Rio Cuarto;no;SAOC;RCU;SAOC;TRC;;https://en.wikipedia.org/wiki/Las_Higueras_Airport;
5797;SAOD;medium_airport;Villa Dolores Airport;-319.452;-65.146.301;1847;SA;AR;AR-X;Villa Dolores;no;SAOD;VDR;SAOD;LDR;;https://en.wikipedia.org/wiki/Villa_Dolores_Airport;
5800;SAOR;medium_airport;Villa Reynolds Airport;-337.299.003.601;-653.873.977.661;1591;SA;AR;AR-D;Villa Mercedes;no;SAOR;VME;SAOR;RYD;;https://en.wikipedia.org/wiki/Villa_Reynolds_Airport;Pringles
5803;SARC;medium_airport;Corrientes Airport;-274.455;-587.619;202;SA;AR;AR-W;Corrientes;yes;SARC;CNQ;SARC;CRR;;https://en.wikipedia.org/wiki/Doctor_Fernando_Piragine_Niveyro_International_Airport;
5804;SARE;medium_airport;Resistencia International Airport;-27.45;-590.561;173;SA;AR;AR-H;Resistencia;yes;SARE;RES;SARE;SIS;;https://en.wikipedia.org/wiki/Resistencia_International_Airport;
5805;SARF;medium_airport;Formosa National Airport;-262.127;-582.281;193;SA;AR;AR-P;Formosa;yes;SARF;FMA;SARF;FSA;;https://en.wikipedia.org/wiki/Formosa_International_Airport;Aeropuerto Nacional de Formosa
5806;SARI;medium_airport;Cataratas Del IguazÃº International Airport;-25.737.301;-544.734;916;SA;AR;AR-N;Puerto Iguazu;yes;SARI;IGR;SARI;IGU;http://www.aa2000.com.ar/iguazu;https://en.wikipedia.org/wiki/Cataratas_del_Iguaz%C3%BA_International_Airport;IguaÃ§u
5811;SASA;medium_airport;Martin Miguel De Guemes International Airport;-24.856.000.900.299.900;-654.861.984.253;4088;SA;AR;AR-A;Salta;yes;SASA;SLA;SASA;SAL;;https://en.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes_Airport;
5812;SASJ;medium_airport;Gobernador Horacio Guzman International Airport;-24.392.799;-65.097.801;3019;SA;AR;AR-Y;San Salvador de Jujuy;yes;SASJ;JUJ;SASJ;JUJ;;https://en.wikipedia.org/wiki/Gobernador_Horacio_Guzm%C3%A1n_International_Airport;
5813;SASO;medium_airport;OrÃ¡n Airport;-231.528;-64.329.201;1171;SA;AR;AR-A;OrÃ¡n;no;SASO;ORA;SASO;ORA;;https://en.wikipedia.org/wiki/Or%C3%A1n_Airport;
5815;SAST;medium_airport;General Enrique Mosconi Airport;-22.616.877;-63.793.015;1472;SA;AR;AR-A;Tartagal;no;SAST;TTG;SAST;TAR;;https://en.wikipedia.org/wiki/Tartagal_Airport;
5817;SATG;medium_airport;Goya Airport;-291.058;-592.189;128;SA;AR;AR-W;Goya;no;SATG;OYA;SATG;GOY;;https://en.wikipedia.org/wiki/Goya_Airport;
5819;SATR;medium_airport;Reconquista Airport;-29.210.278;-59.683.333;160;SA;AR;AR-S;Reconquista;no;SATR;RCQ;SATR;RTA;;https://en.wikipedia.org/wiki/Reconquista_Airport;
5820;SATU;medium_airport;Curuzu Cuatia Airport;-297.706;-579.789;229;SA;AR;AR-W;Curuzu Cuatia;no;SATU;UZU;SATU;CCA;;https://en.wikipedia.org/wiki/Curuz%C3%BA_Cuati%C3%A1_Airport;
5821;SAVB;medium_airport;El BolsÃ³n Airfield;-41.943.199;-71.532.303;1141;SA;AR;AR-R;El BolsÃ³n;no;SAVB;EHL;SAVB;BOL;;https://en.wikipedia.org/wiki/El_Bols%C3%B3n_Airport;
5822;SAVC;medium_airport;General E. Mosconi Airport;-457.853;-674.655;189;SA;AR;AR-U;Comodoro Rivadavia;yes;SAVC;CRD;SAVC;CRV;;https://en.wikipedia.org/wiki/General_Enrique_Mosconi_International_Airport;
5823;SAVE;medium_airport;Esquel Brigadier Antonio Parodi International Airport;-42.908.001;-71.139.503;2621;SA;AR;AR-U;Esquel;yes;SAVE;EQS;SAVE;ESQ;;https://en.wikipedia.org/wiki/Esquel_Airport;
5824;SAVH;medium_airport;Las Heras Airport;-46.538.517;-68.965.323;1082;SA;AR;AR-Z;Las Heras;yes;SAVH;LHS;SAVH;CLH;;https://en.wikipedia.org/wiki/Colonia_Las_Heras_Airport;
5827;SAVT;medium_airport;Almirante Marco Andres Zar Airport;-432.105;-652.703;141;SA;AR;AR-U;Rawson;yes;SAVT;REL;SAVT;TRE;;https://en.wikipedia.org/wiki/Almirante_Marco_Andr%C3%A9s_Zar_Airport;Trelew Airport
5828;SAVV;medium_airport;Gobernador Castello Airport;-408.692;-630.004;20;SA;AR;AR-R;Viedma / Carmen de Patagones;yes;SAVV;VDM;SAVV;VIE;;https://en.wikipedia.org/wiki/Gobernador_Edgardo_Castello_Airport;
5829;SAVY;medium_airport;El Tehuelche Airport;-427.592;-651.027;427;SA;AR;AR-U;Puerto Madryn;yes;SAVY;PMY;SAVY;DRY;;https://en.wikipedia.org/wiki/El_Tehuelche_Airport;
5838;SAWP;medium_airport;Perito Moreno Jalil Hamer Airport;-46.537.899;-70.978.699;1410;SA;AR;AR-Z;Perito Moreno;yes;SAWP;PMQ;SAWP;PTM;;https://en.wikipedia.org/wiki/Perito_Moreno_Airport;
5839;SAWU;medium_airport;Santa Cruz Airport;-500.165;-685.792;364;SA;AR;AR-Z;Puerto Santa Cruz;no;SAWU;RZA;SAWU;SCZ;;https://en.wikipedia.org/wiki/Santa_Cruz_Airport_(Argentina);
5840;SAZB;medium_airport;Comandante Espora Airport;-38.725;-621.693;246;SA;AR;AR-B;BahÃ­a Blanca;yes;SAZB;BHI;SAZB;BCA;https://www.aeropuertobahiablanca.com/;https://en.wikipedia.org/wiki/Comandante_Espora_Airport;BahÃ­a Blanca Airport
5843;SAZG;medium_airport;General Pico Airport;-35.696.201;-63.758.301;459;SA;AR;AR-L;General Pico;no;SAZG;GPO;SAZG;GPI;;https://en.wikipedia.org/wiki/General_Pico_Airport;
5844;SAZH;medium_airport;Tres Arroyos Airport;-383.869;-603.297;400;SA;AR;AR-B;Tres Arroyos;no;SAZH;OYO;SAZH;YOS;;https://en.wikipedia.org/wiki/Tres_Arroyos_Airport;
5846;SAZL;medium_airport;Santa Teresita Airport;-365.423;-567.218;9;SA;AR;AR-B;Santa Teresita;yes;SAZL;SST;SAZL;STR;;https://en.wikipedia.org/wiki/Santa_Teresita_Airport;
5847;SAZM;medium_airport;Ãstor Piazzola International Airport;-379.342;-575.733;72;SA;AR;AR-B;Mar del Plata;yes;SAZM;MDQ;SAZM;MDP;;https://en.wikipedia.org/wiki/%C3%81stor_Piazzola_International_Airport;Brigadier General Bartolome De La Colina International Airport
5848;SAZN;medium_airport;Presidente Peron Airport;-38.949.001;-68.155.701;895;SA;AR;AR-Q;Neuquen;yes;SAZN;NQN;SAZN;NEU;;https://en.wikipedia.org/wiki/Presidente_Per%C3%B3n_International_Airport;
5849;SAZO;medium_airport;Necochea Airport;-38.490.746;-58.816.337;72;SA;AR;AR-B;Necochea;yes;SAZO;NEC;SAZO;NEC;;https://en.wikipedia.org/wiki/Necochea_Airport;
5850;SAZP;medium_airport;Comodoro Pedro Zanni Airport;-358.446;-618.576;278;SA;AR;AR-B;PehuajÃ³;no;SAZP;PEH;SAZP;PEH;;https://en.wikipedia.org/wiki/Comodoro_P._Zanni_Airport;
5851;SAZR;medium_airport;Santa Rosa Airport;-36.588.299;-64.275.703;630;SA;AR;AR-L;Santa Rosa;yes;SAZR;RSA;SAZR;OSA;;https://en.wikipedia.org/wiki/Santa_Rosa_Airport_(Argentina);
5852;SAZS;medium_airport;San Carlos de Bariloche Airport;-41.151.199;-71.157.501;2774;SA;AR;AR-R;San Carlos de Bariloche;yes;SAZS;BRC;SAZS;BAR;http://www.aa2000.com.ar/bariloche;https://en.wikipedia.org/wiki/San_Carlos_de_Bariloche_Airport;Teniente Luis Candelaria
5854;SAZV;medium_airport;Villa Gesell Airport;-372.354;-570.292;32;SA;AR;AR-B;Villa Gesell;no;SAZV;VLG;SAZV;GES;;https://en.wikipedia.org/wiki/Villa_Gesell_Airport;
5855;SAZW;medium_airport;Cutral-Co Airport;-38.939.701;-69.264.603;2132;SA;AR;AR-Q;Cutral-Co;no;SAZW;CUT;SAZW;CUT;;https://en.wikipedia.org/wiki/Cutral_C%C3%B3_Airport;
5856;SAZY;medium_airport;Aviador C. Campos Airport;-40.075.401;-71.137.299;2569;SA;AR;AR-Q;Chapelco/San Martin de los Andes;yes;SAZY;CPC;SAZY;CHP;;https://en.wikipedia.org/wiki/Aviador_Carlos_Campos_Airport;
5857;SBAA;medium_airport;ConceiÃ§Ã£o do Araguaia Airport;-834.835;-49.301.498;653;SA;BR;BR-PA;ConceiÃ§Ã£o do Araguaia;no;SBAA;CDJ;SBAA;PA0008;;https://en.wikipedia.org/wiki/Concei%C3%A7%C3%A3o_do_Araguaia_Airport;
275;SBAC;medium_airport;Aracati DragÃ£o do Mar Regional Airport;-4.568.896;-37.805.135;128;SA;BR;BR-CE;Aracati;no;SBAC;ARX;SBAC;CE0004;https://www.ceara.gov.br/2021/06/25/aeroporto-de-aracati-retoma-voos-comerciais-em-julho/;https://en.wikipedia.org/wiki/Aracati_Airport;SNAT, DragÃ£o do Mar Regional
32305;SBAE;medium_airport;Bauru/Arealvaâ€“Moussa Nakhal Tobias State Airport;-22.160.755;-49.070.325;1962;SA;BR;BR-SP;Bauru;yes;SBAE;JTC;SBAE;SP0010;http://www.daesp.sp.gov.br/aeroporto-estadual-de-bauru-arealva-moussa-nakhal-tobias/;https://en.wikipedia.org/wiki/Bauru-Arealva_Airport;SJCT
5865;SBAU;medium_airport;AraÃ§atuba Airport;-21.141.479;-50.424.575;1361;SA;BR;BR-SP;AraÃ§atuba;yes;SBAU;ARU;SBAU;SP0009;https://aeroportospaulistas.com.br/aracatuba/;https://en.wikipedia.org/wiki/Ara%C3%A7atuba_Airport;Dario Guarita State Airport,
5869;SBBH;medium_airport;Pampulha - Carlos Drummond de Andrade Airport;-1.985.074;-43.950.316;2589;SA;BR;BR-MG;Belo Horizonte;no;SBBH;PLU;SBBH;MG0003;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=204;https://en.wikipedia.org/wiki/Pampulha_Domestic_Airport;BHZ
5882;SBCF;large_airport;Tancredo Neves International Airport;-1.963.571;-43.966.928;2721;SA;BR;BR-MG;Belo Horizonte;yes;SBCF;CNF;SBCF;MG0001;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207;https://en.wikipedia.org/wiki/Belo_Horizonte_International_Airport;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5893;SBCX;medium_airport;Hugo Cantergiani Regional Airport;-29.197.183;-51.187.647;2472;SA;BR;BR-RS;Caxias Do Sul;yes;SBCX;CXJ;SBCX;RS0007;;https://en.wikipedia.org/wiki/Caxias_do_Sul_Airport;Campo dos Bugres Airport, Caxias do Sul Airport
5901;SBFL;large_airport;HercÃ­lio Luz International Airport;-27.670.279;-48.552.502;16;SA;BR;BR-SC;FlorianÃ³polis;yes;SBFL;FLN;SBFL;SC0001;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228;https://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228
5905;SBFZ;large_airport;Pinto Martins International Airport;-3.775.833;-38.532.222;83;SA;BR;BR-CE;Fortaleza;yes;SBFZ;FOR;SBFZ;CE0001;https://fortaleza-airport.com.br/en;https://en.wikipedia.org/wiki/Pinto_Martins_International_Airport;
5906;SBGL;large_airport;Rio GaleÃ£o â€“ Tom Jobim International Airport;-22.809.999;-43.250.557;28;SA;BR;BR-RJ;Rio De Janeiro;yes;SBGL;GIG;SBGL;RJ0001;https://www.riogaleao.com/passageiros;https://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport;GaleÃ£o - AntÃ´nio Carlos Jobim International Airport
5910;SBGR;large_airport;Guarulhos - Governador AndrÃ© Franco Montoro International Airport;-23.431.944;-46.467.778;2461;SA;BR;BR-SP;SÃ£o Paulo;yes;SBGR;GRU;SBGR;SP0002;http://www.aeroportoguarulhos.net/;https://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport;Cumbica
5918;SBIP;medium_airport;Usiminas Airport;-19.470.699;-42.487.598;786;SA;BR;BR-MG;Ipatinga;yes;SBIP;IPN;SBIP;MG0007;https://www4.infraero.gov.br/aeroportos/aeroporto-regional-do-vale-do-aco/;https://en.wikipedia.org/wiki/Vale_do_AÃ§o_Regional_Airport;Usiminas
323221;SBJE;medium_airport;Comandante Ariston Pessoa Airport;-2.906.425;-40.357.338;89;SA;BR;BR-CE;Cruz;yes;SBJE;JJD;SBJE;CE0003;https://aeroportodejericoacoara.com.br;https://en.wikipedia.org/wiki/Jericoacoara_airport;SSVV, Jericoacoara
334199;SBJH;medium_airport;SÃ£o Paulo Catarina Executive Airport;-23.426.886;-47.165.658;2547;SA;BR;BR-SP;SÃ£o Roque;no;SBJH;JHF;SBJH;SP1176;http://www.catarinajhsf.com.br/aeroporto;https://en.wikipedia.org/wiki/SÃ£o_Paulo_Catarina_Executive_Airport;SP9007
5931;SBLO;medium_airport;Governor JosÃ© Richa Airport;-23.334.375;-51.128.365;1867;SA;BR;BR-PR;Londrina;yes;SBLO;LDB;SBLO;PR0003;;https://en.wikipedia.org/wiki/Londrina_Airport;Londrina Airport
5936;SBMD;medium_airport;Monte Dourado - Serra do AreÃ£o Airport;-0.889839;-526.022;677;SA;BR;BR-PA;Almeirim;no;SBMD;MEU;SBMD;PA0009;;https://en.wikipedia.org/wiki/Monte_Dourado_Airport;
5937;SBME;medium_airport;MacaÃ© Benedito Lacerda Airport;-22.343;-41.765.999;8;SA;BR;BR-RJ;MacaÃ©;no;SBME;MEA;SBME;RJ0004;;https://en.wikipedia.org/wiki/Maca%C3%A9_Airport;
5938;SBMG;medium_airport;Regional de MaringÃ¡ - SÃ­lvio Name JÃºnior Airport;-2.347.606;-52.016.187;1801;SA;BR;BR-PR;MaringÃ¡;yes;SBMG;MGF;SBMG;PR0004;https://www.aeroportomaringa.com.br/;https://en.wikipedia.org/wiki/Maring%C3%A1_Domestic_Airport;SBMH.
5939;SBMK;medium_airport;MÃ¡rio Ribeiro Airport;-16.706.919;-43.818.901;2191;SA;BR;BR-MG;Montes Claros;yes;SBMK;MOC;SBMK;MG0004;https://www4.infraero.gov.br/aeroportos/aeroporto-de-montes-claros-mario-ribeiro/;https://en.wikipedia.org/wiki/Montes_Claros_Airport;Montes Claros Airport
5940;SBML;medium_airport;Frank Miloye Milenkowichiâ€“MarÃ­lia State Airport;-22.196.899;-49.926.485;2134;SA;BR;BR-SP;MarÃ­lia;yes;SBML;MII;SBML;SP0014;https://www.daesp.sp.gov.br/aeroporto-estadual-de-marilia-frank-miloye-milenkowichi/;https://en.wikipedia.org/wiki/Mar%C3%ADlia_Airport;MarÃ­lia Airport
5943;SBMQ;medium_airport;MacapÃ¡ - Alberto Alcolumbre International Airport;0.050664;-51.072.201;56;SA;BR;BR-AP;MacapÃ¡;yes;SBMQ;MCP;SBMQ;AP0001;https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-macapa-alberto-alcolumbre/;https://en.wikipedia.org/wiki/Macap%C3%A1_International_Airport;
5947;SBNF;medium_airport;Ministro Victor Konder International Airport;-26.879.431;-48.650.979;18;SA;BR;BR-SC;Navegantes;yes;SBNF;NVT;SBNF;SC0002;https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-navegantes-ministro-victor-konder/;https://en.wikipedia.org/wiki/Navegantes_Airport;
5951;SBPA;medium_airport;Salgado Filho International Airport;-29.994.712;-51.166.592;11;SA;BR;BR-RS;Porto Alegre;yes;SBPA;POA;SBPA;RS0001;;https://en.wikipedia.org/wiki/Salgado_Filho_International_Airport;
5952;SBPB;medium_airport;ParnaÃ­ba - Prefeito Doutor JoÃ£o Silva Filho International Airport;-289.375;-41.731.998;23;SA;BR;BR-PI;ParnaÃ­ba;yes;SBPB;PHB;SBPB;PI0002;;https://en.wikipedia.org/wiki/Parna%C3%ADba-Prefeito_Dr._Jo%C3%A3o_Silva_Filho_International_Airport;Santos Dumont Airport
5953;SBPC;medium_airport;PoÃ§os de Caldas - Embaixador Walther Moreira Salles Airport;-21.842.529;-46.569.768;4138;SA;BR;BR-MG;PoÃ§os De Caldas;no;SBPC;POO;SBPC;MG0018;;https://pt.wikipedia.org/wiki/Aeroporto_de_Po%C3%A7os_de_Caldas;
5954;SBPF;medium_airport;Lauro Kurtz Airport;-28.243.976;-5.232.777;2380;SA;BR;BR-RS;Passo Fundo;yes;SBPF;PFB;SBPF;RS0006;;https://en.wikipedia.org/wiki/Lauro_Kurtz_Airport;
517;SBPG;medium_airport;Ponta Grossa Airport - Comandante Antonio Amilton Beraldo;-25.184.476;-50.143.822;2588;SA;BR;BR-PR;Ponta Grossa;yes;SBPG;PGZ;SBPG;PR0012;https://www.pontagrossa.pr.gov.br/smicqp/aeroporto;https://en.wikipedia.org/wiki/Ponta_Grossa_Airport;SSZW
5956;SBPK;medium_airport;JoÃ£o SimÃµes Lopes Neto International Airport;-31.717.253;-52.327.952;59;SA;BR;BR-RS;Pelotas;yes;SBPK;PET;SBPK;RS0005;https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-pelotas-rs-joao-simoes-lopes-neto/;https://en.wikipedia.org/wiki/Pelotas_International_Airport;Pelotas Airport
5961;SBPS;large_airport;Porto Seguro Airport;-16.438.426;-39.080.584;169;SA;BR;BR-BA;Porto Seguro;yes;SBPS;BPS;SBPS;BA0002;http://www.aeroportoportoseguro.com.br/;https://en.wikipedia.org/wiki/Porto_Seguro_Airport;
5964;SBRB;medium_airport;Rio Branco-PlÃ¡cido de Castro International Airport;-9.869.031;-67.893.984;633;SA;BR;BR-AC;Rio Branco;yes;SBRB;RBR;SBRB;AC0001;;https://en.wikipedia.org/wiki/Rio_Branco_International_Airport;
575;SBRD;medium_airport;Maestro Marinho Franco Airport;-16.584.292;-54.724.803;1467;SA;BR;BR-MT;RondonÃ³polis;yes;SBRD;ROO;SBRD;MT0004;http://www.rondonopolis.mt.gov.br/orgaos-municipais/aeroporto-municipal-maestro-marinho-franco/;https://en.wikipedia.org/wiki/Rondon%C3%B3polis_Airport;SWRD, RondonÃ³polis Airport
5965;SBRF;medium_airport;Recife/Guararapes - Gilberto Freyre International Airport;-8.125.984;-34.923.316;33;SA;BR;BR-PE;Recife;yes;SBRF;REC;SBRF;PE0001;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=163;https://en.wikipedia.org/wiki/Recife/Guararapes%E2%80%93Gilberto_Freyre_International_Airport;Ibura
5967;SBRJ;medium_airport;Santos Dumont Airport;-229.105;-43.163.101;11;SA;BR;BR-RJ;Rio de Janeiro;yes;SBRJ;SDU;SBRJ;RJ0002;https://www4.infraero.gov.br/aeroporto-santos-dumont/;https://en.wikipedia.org/wiki/Santos_Dumont_Airport;RIO
5974;SBSP;medium_airport;Congonhas Airport;-23.627.657;-46.654.601;2631;SA;BR;BR-SP;SÃ£o Paulo;yes;SBSP;CGH;SBSP;SP0001;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219;https://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport;http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219
5977;SBSV;large_airport;Deputado Luiz Eduardo MagalhÃ£es International Airport;-12.908.611;-38.322.498;64;SA;BR;BR-BA;Salvador;yes;SBSV;SSA;SBSV;BA0001;https://www4.infraero.gov.br/aeroportos/aeroporto-internacional-de-salvador-dep-luis-eduardo-magalhaes/web;https://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport;Dois de Julho
5988;SBTT;medium_airport;Tabatinga Airport;-425.567;-69.935.799;263;SA;BR;BR-AM;Tabatinga;yes;SBTT;TBT;SBTT;AM0005;;https://en.wikipedia.org/wiki/Tabatinga_International_Airport;
5989;SBTU;medium_airport;TucuruÃ­ Airport;-378.601;-49.720.299;830;SA;BR;BR-PA;TucuruÃ­;yes;SBTU;TUR;SBTU;PA0007;;https://en.wikipedia.org/wiki/Tucuru%C3%AD_Airport;
5990;SBUA;medium_airport;SÃ£o Gabriel da Cachoeira Airport;-0.14835;-669.855;249;SA;BR;BR-AM;SÃ£o Gabriel da Cachoeira;yes;SBUA;SJL;SBUA;AM0003;https://sjlairport.com.br/;https://en.wikipedia.org/wiki/SÃ£o_Gabriel_da_Cachoeira_Airport;UaupÃ©s
5996;SBVG;medium_airport;Major Brigadeiro Trompowsky Airport;-21.591.375;-45.474.116;3025;SA;BR;BR-MG;Varginha;no;SBVG;VAG;SBVG;MG0019;;https://en.wikipedia.org/wiki/Varginha_Airport;Varginha Airport
5997;SBVH;medium_airport;Brigadeiro CamarÃ£o Airport;-126.944;-60.098.301;2018;SA;BR;BR-RO;Vilhena;yes;SBVH;BVH;SBVH;RO0003;;https://en.wikipedia.org/wiki/Vilhena_Airport;Vilhena Airport
6001;SCAR;medium_airport;Chacalluta Airport;-18.348.499;-70.338.699;167;SA;CL;CL-AP;Arica;yes;SCAR;ARI;SCAR;;;https://en.wikipedia.org/wiki/Chacalluta_International_Airport;
6002;SCAT;medium_airport;Desierto de Atacama Airport;-272.611.999.512;-707.791.976.929;670;SA;CL;CL-AT;Copiapo;yes;SCAT;CPO;SCAT;;;https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport;
6003;SCBA;medium_airport;Balmaceda Airport;-45.915.968;-71.689.499;1722;SA;CL;CL-AI;Balmaceda;yes;SCBA;BBA;SCBA;;https://aeropuertodebalmaceda.cl/;https://en.wikipedia.org/wiki/Balmaceda_Airport;
6004;SCBE;medium_airport;Barriles Airport;-221.411;-70.062.897;3475;SA;CL;CL-AN;Tocopilla;no;SCBE;TOQ;SCBE;;;https://en.wikipedia.org/wiki/Barriles_Airport;
6006;SCCC;medium_airport;Chile Chico Airport;-465.831;-71.686.323;1070;SA;CL;CL-AI;Chile Chico;no;SCCC;CCH;SCCC;;;https://en.wikipedia.org/wiki/Chile_Chico_Airfield;
6007;SCCF;medium_airport;El Loa Airport;-22.498.199;-68.903.603;7543;SA;CL;CL-AN;Calama;yes;SCCF;CJC;SCCF;;;https://en.wikipedia.org/wiki/El_Loa_Airport;
