"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
1773,"CYIF","medium_airport","St Augustin Airport","51,2117","-58,658298",20,"NA","CA","CA-QC","St-Augustin","yes","CYIF","YIF","CYIF",,,"https://en.wikipedia.org/wiki/St-Augustin_Airport","Pakuashipi Airport"
1776,"CYIV","medium_airport","Island Lake Airport","53,85720062","-94,6536026",770,"NA","CA","CA-MB","Island Lake","yes","CYIV","YIV","CYIV",,,"https://en.wikipedia.org/wiki/Island_Lake_Airport",
1778,"CYJF","medium_airport","Fort Liard Airport","60,2358017","-123,4690018",708,"NA","CA","CA-NT","Fort Liard","no","CYJF","YJF","CYJF",,,"https://en.wikipedia.org/wiki/Fort_Liard_Airport","YJF"
1780,"CYJN","medium_airport","St Jean Airport","45,29439926","-73,28109741",136,"NA","CA","CA-QC","St Jean","no","CYJN","YJN","CYJN",,,"https://en.wikipedia.org/wiki/St-Jean_Airport",
1783,"CYJT","medium_airport","Dymond Airport","48,544201","-58,549999",84,"NA","CA","CA-NL","Stephenville","no","CYJT","YJT","CYJT",,"https://cyjt.com/","https://en.wikipedia.org/wiki/Stephenville_Airport","Ernest Harmon AFB"
1784,"CYKA","medium_airport","Kamloops John Moose Fulton Field Regional Airport","50,703038","-120,448641",1133,"NA","CA","CA-BC","Kamloops","yes","CYKA","YKA","CYKA",,,"https://en.wikipedia.org/wiki/Kamloops_Airport","Fulton"
1787,"CYKF","medium_airport","Region of Waterloo International Airport","43,4608","-80,378601",1054,"NA","CA","CA-ON","Breslau","yes","CYKF","YKF","CYKF",,"http://www.waterlooairport.ca/","https://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport","Breslau, Kitchener, Waterloo, Cambridge, YKF"
1789,"CYKJ","medium_airport","Key Lake Airport","57,2560997","-105,6179962",1679,"NA","CA","CA-SK","Key Lake","no","CYKJ","YKJ","CYKJ",,,"https://en.wikipedia.org/wiki/Key_Lake_Airport",
1790,"CYKL","medium_airport","Schefferville Airport","54,80530167","-66,80529785",1709,"NA","CA","CA-QC","Schefferville","yes","CYKL","YKL","CYKL",,,"https://en.wikipedia.org/wiki/Schefferville_Airport",
1340,"CYKM","medium_airport","Kincardine Municipal Airport","44,201401","-81,606697",772,"NA","CA","CA-ON","Kincardine","no","CYKM","YKD","CYKM","CYKM","http://www.kincardineairport.com/","https://en.wikipedia.org/wiki/Kincardine_Airport","NS7, CNS7"
1793,"CYKX","medium_airport","Kirkland Lake Airport","48,21030045","-79,98139954",1157,"NA","CA","CA-ON","Kirkland Lake","no","CYKX","YKX","CYKX",,,"https://en.wikipedia.org/wiki/Kirkland_Lake_Airport",
1794,"CYKY","medium_airport","Kindersley Airport","51,51750183","-109,1809998",2277,"NA","CA","CA-SK","Kindersley","no","CYKY","YKY","CYKY","YKY",,"https://en.wikipedia.org/wiki/Kindersley_Airport","YKY"
1799,"CYLD","medium_airport","Chapleau Airport","47,81999969","-83,34670258",1470,"NA","CA","CA-ON","Chapleau","no","CYLD","YLD","CYLD",,,"https://en.wikipedia.org/wiki/Chapleau_Airport",
1801,"CYLJ","medium_airport","Meadow Lake Airport","54,12530136","-108,5230026",1576,"NA","CA","CA-SK","Meadow Lake","no","CYLJ","YLJ","CYLJ",,,"https://en.wikipedia.org/wiki/Meadow_Lake_Airport",
1803,"CYLL","medium_airport","Lloydminster Airport","53,3092","-110,072998",2193,"NA","CA","CA-AB","Lloydminster","yes","CYLL","YLL","CYLL",,,"https://en.wikipedia.org/wiki/Lloydminster_Airport",
1805,"CYLR","medium_airport","Leaf Rapids Airport","56,51330185","-99,98529816",959,"NA","CA","CA-MB","Leaf Rapids","no","CYLR","YLR","CYLR",,,"https://en.wikipedia.org/wiki/Leaf_Rapids_Airport",
1293,"CYLS","medium_airport","Barrie-Lake Simcoe Regional Airport","44,485056","-79,554663",972,"NA","CA","CA-ON","Barrie","yes","CYLS","YLK","CYLS","CYLS","http://www.lakesimcoeairport.com/","https://en.wikipedia.org/wiki/Barrie-Orillia_(Lake_Simcoe_Regional)_Airport","NB9, CNB9, Oro Station"
1806,"CYLT","medium_airport","Alert Airport","82,517799","-62,280602",100,"NA","CA","CA-NU","Alert","no","CYLT","YLT","CYLT",,,"https://en.wikipedia.org/wiki/Alert_Airport","YLT"
1808,"CYLW","medium_airport","Kelowna International Airport","49,9561","-119,377998",1421,"NA","CA","CA-BC","Kelowna","yes","CYLW","YLW","CYLW",,"http://www.kelowna.ca/CM/Page68.aspx","https://en.wikipedia.org/wiki/Kelowna_International_Airport","Kelowna, Okanagan"
1809,"CYMA","medium_airport","Mayo Airport","63,61640167","-135,8679962",1653,"NA","CA","CA-YT","Mayo","no","CYMA","YMA","CYMA",,,"https://en.wikipedia.org/wiki/Mayo_Airport",
1810,"CYME","medium_airport","Matane Airport","48,85689926","-67,45330048",102,"NA","CA","CA-QC","Matane","no","CYME","YME","CYME",,,"https://en.wikipedia.org/wiki/Matane_Airport",
1811,"CYMG","medium_airport","Manitouwadge Airport","49,08390045","-85,86060333",1198,"NA","CA","CA-ON","Manitouwadge","no","CYMG","YMG","CYMG",,,"https://en.wikipedia.org/wiki/Manitouwadge_Airport",
1813,"CYMJ","medium_airport","Moose Jaw Air Vice Marshal C. M. McEwen Airport","50,33029938","-105,5589981",1892,"NA","CA","CA-SK","Moose Jaw","no","CYMJ","YMJ","CYMJ",,,"https://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport","CFB Moose Jaw"
1814,"CYML","medium_airport","Charlevoix Airport","47,59749985","-70,22389984",977,"NA","CA","CA-QC","Charlevoix","no","CYML","YML","CYML",,,"https://en.wikipedia.org/wiki/Charlevoix_Airport",
1815,"CYMM","medium_airport","Fort McMurray Airport","56,65330124","-111,2220001",1211,"NA","CA","CA-AB","Fort McMurray","yes","CYMM","YMM","CYMM",,,"https://en.wikipedia.org/wiki/Fort_McMurray_Airport",
1816,"CYMO","medium_airport","Moosonee Airport","51,29109955","-80,60780334",30,"NA","CA","CA-ON","Moosonee","yes","CYMO","YMO","CYMO",,,"https://en.wikipedia.org/wiki/Moosonee_Airport",
1817,"CYMT","medium_airport","Chapais Airport","49,77190018","-74,52809906",1270,"NA","CA","CA-QC","Chibougamau","yes","CYMT","YMT","CYMT",,,"https://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport",
1820,"CYMX","medium_airport","Montreal International (Mirabel) Airport","45,679501","-74,038696",270,"NA","CA","CA-QC","Montr̩al","no","CYMX","YMX","CYMX",,,"https://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport","YMQ"
1822,"CYNA","medium_airport","Natashquan Airport","50,190114","-61,78898",39,"NA","CA","CA-QC","Natashquan","yes","CYNA","YNA","CYNA",,,"https://en.wikipedia.org/wiki/Natashquan_Airport",
1824,"CYND","medium_airport","Ottawa / Gatineau Airport","45,521702","-75,563599",211,"NA","CA","CA-QC","Gatineau","yes","CYND","YND","CYND","CYND","http://www.ego-airport.ca/english/propos_ego/","https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport","YND"
1827,"CYNJ","medium_airport","Langley Airport","49,1008","-122,630997",34,"NA","CA","CA-BC","Langley","no","CYNJ","YLY","CYNJ",,,"https://en.wikipedia.org/wiki/Langley_Regional_Airport","YNJ"
1828,"CYNL","medium_airport","Points North Landing Airport","58,27669907","-104,0820007",1605,"NA","CA","CA-SK","Points North Landing","yes","CYNL","YNL","CYNL",,,"https://en.wikipedia.org/wiki/Points_North_Landing_Airport",
1829,"CYNM","medium_airport","Matagami Airport","49,76169968","-77,80280304",918,"NA","CA","CA-QC","Matagami","no","CYNM","YNM","CYNM",,,"https://en.wikipedia.org/wiki/Matagami_Airport",
1832,"CYOA","medium_airport","Ekati Airport","64,69889832","-110,6149979",1536,"NA","CA","CA-NT","Ekati","no","CYOA","YOA","CYOA",,,"https://en.wikipedia.org/wiki/Ekati_Airport","YOA"
1834,"CYOD","medium_airport","CFB Cold Lake","54,40499878","-110,2789993",1775,"NA","CA","CA-AB","Cold Lake","no","CYOD","YOD","CYOD",,,"https://en.wikipedia.org/wiki/CFB_Cold_Lake",
1836,"CYOJ","medium_airport","High Level Airport","58,62139893","-117,1650009",1110,"NA","CA","CA-AB","High Level","yes","CYOJ","YOJ","CYOJ",,,"https://en.wikipedia.org/wiki/High_Level_Airport",
1837,"CYOO","medium_airport","Oshawa Executive Airport","43,922798","-78,894997",460,"NA","CA","CA-ON","Oshawa","no","CYOO","YOO","CYOO","CYOO","http://www.oshawa-airport.com/","https://en.wikipedia.org/wiki/Oshawa_Airport",
1838,"CYOP","medium_airport","Rainbow Lake Airport","58,491402","-119,407997",1759,"NA","CA","CA-AB","Rainbow Lake","no","CYOP","YOP","CYOP",,,"https://en.wikipedia.org/wiki/Rainbow_Lake_Airport",
1839,"CYOS","medium_airport","Owen Sound / Billy Bishop Regional Airport","44,59030151","-80,83750153",1007,"NA","CA","CA-ON","Owen Sound","no","CYOS","YOS","CYOS",,,"https://en.wikipedia.org/wiki/Owen_Sound/Billy_Bishop_Regional_Airport","YOS"
1840,"CYOW","large_airport","Ottawa Macdonald-Cartier International Airport","45,322498","-75,669197",374,"NA","CA","CA-ON","Ottawa","yes","CYOW","YOW","CYOW","YOW","https://yow.ca/","https://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport","Uplands, UUP, CUUP"
1842,"CYPA","medium_airport","Prince Albert Glass Field","53,21419907","-105,6729965",1405,"NA","CA","CA-SK","Prince Albert","yes","CYPA","YPA","CYPA",,,"https://en.wikipedia.org/wiki/Prince_Albert_(Glass_Field)_Airport",
1844,"CYPD","medium_airport","Port Hawkesbury Airport","45,65670013","-61,36809921",377,"NA","CA","CA-NS","Port Hawkesbury","no","CYPD","YPS","CYPD",,"http://www.porthawkesburyairport.com/","https://en.wikipedia.org/wiki/Port_Hawkesbury_Airport","YPD"
1845,"CYPE","medium_airport","Peace River Airport","56,226898","-117,446999",1873,"NA","CA","CA-AB","Peace River","yes","CYPE","YPE","CYPE",,,"https://en.wikipedia.org/wiki/Peace_River_Airport",
1846,"CYPG","medium_airport","Portage-la-Prairie / Southport Airport","49,903099","-98,273817",885,"NA","CA","CA-MB","Portage la Prairie","no","CYPG","YPG","CYPG",,"http://southport.ca/","https://en.wikipedia.org/wiki/Portage_La_Prairie/Southport_Airport",
1848,"CYPK","medium_airport","Pitt Meadows Airport","49,216099","-122,709999",11,"NA","CA","CA-BC","Pitt Meadows","yes","CYPK",,"CYPK",,,"https://en.wikipedia.org/wiki/Pitt_Meadows_Airport","YPK"
1849,"CYPL","medium_airport","Pickle Lake Airport","51,44639969","-90,21420288",1267,"NA","CA","CA-ON","Pickle Lake","yes","CYPL","YPL","CYPL",,,"https://en.wikipedia.org/wiki/Pickle_Lake_Airport",
1851,"CYPN","medium_airport","Port-Menier Airport","49,836399","-64,288597",167,"NA","CA","CA-QC","Port-Menier","yes","CYPN","YPN","CYPN",,,"https://en.wikipedia.org/wiki/Port-Menier_Airport","Anticosti"
1854,"CYPQ","medium_airport","Peterborough Municipal Airport","44,23","-78,363297",628,"NA","CA","CA-ON","Peterborough","no","CYPQ","YPQ","CYPQ",,,"https://en.wikipedia.org/wiki/Peterborough_Airport",
1855,"CYPR","medium_airport","Prince Rupert Airport","54,28609848","-130,4450073",116,"NA","CA","CA-BC","Prince Rupert","yes","CYPR","YPR","CYPR",,"http://www.ypr.ca/","https://en.wikipedia.org/wiki/Prince_Rupert_Airport",
1859,"CYPW","medium_airport","Powell River Airport","49,83420181","-124,5",425,"NA","CA","CA-BC","Powell River","yes","CYPW","YPW","CYPW",,,"https://en.wikipedia.org/wiki/Powell_River_Airport",
1860,"CYPX","medium_airport","Puvirnituq Airport","60,050598","-77,286903",74,"NA","CA","CA-QC","Puvirnituq","yes","CYPX","YPX","CYPX",,,"https://en.wikipedia.org/wiki/Puvirnituq_Airport",
1861,"CYPY","medium_airport","Fort Chipewyan Airport","58,76720047","-111,1169968",761,"NA","CA","CA-AB","Fort Chipewyan","yes","CYPY","YPY","CYPY",,,"https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport",
1862,"CYPZ","medium_airport","Burns Lake Airport","54,3764","-125,950996",2343,"NA","CA","CA-BC","Burns Lake","yes","CYPZ","YPZ","CYPZ","YPZ",,"https://en.wikipedia.org/wiki/Burns_Lake_Airport","YPZ"
1863,"CYQA","medium_airport","Muskoka Airport","44,975376","-79,306546",925,"NA","CA","CA-ON","Gravenhurst","yes","CYQA","YQA","CYQA",,,"https://en.wikipedia.org/wiki/Muskoka_Airport",
1864,"CYQB","large_airport","Quebec Jean Lesage International Airport","46,7911","-71,393303",244,"NA","CA","CA-QC","Quebec","yes","CYQB","YQB","CYQB","YQB","http://www.aeroportdequebec.com/","https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport","Quebec City"
1865,"CYQD","medium_airport","The Pas Airport","53,97140121","-101,0910034",887,"NA","CA","CA-MB","The Pas","yes","CYQD","YQD","CYQD",,,"https://en.wikipedia.org/wiki/The_Pas_Airport",
1866,"CYQF","medium_airport","Red Deer Regional Airport","52,182201","-113,893997",2968,"NA","CA","CA-AB","Springbrook","no","CYQF","YQF","CYQF",,,"https://en.wikipedia.org/wiki/Red_Deer_Regional_Airport",
1867,"CYQG","medium_airport","Windsor Airport","42,27560043","-82,95559692",622,"NA","CA","CA-ON","Windsor","yes","CYQG","YQG","CYQG",,,"https://en.wikipedia.org/wiki/Windsor_Airport",
1868,"CYQH","medium_airport","Watson Lake Airport","60,116839","-128,821993",2255,"NA","CA","CA-YT","Watson Lake","yes","CYQH","YQH","CYQH",,,"https://en.wikipedia.org/wiki/Watson_Lake_Airport",
1869,"CYQI","medium_airport","Yarmouth Airport","43,82690048","-66,08809662",141,"NA","CA","CA-NS","Yarmouth","no","CYQI","YQI","CYQI",,,"https://en.wikipedia.org/wiki/Yarmouth_Airport",
1870,"CYQK","medium_airport","Kenora Airport","49,78829956","-94,36309814",1332,"NA","CA","CA-ON","Kenora","yes","CYQK","YQK","CYQK",,,"https://en.wikipedia.org/wiki/Kenora_Airport",
1871,"CYQL","medium_airport","Lethbridge County Airport","49,63029861","-112,8000031",3048,"NA","CA","CA-AB","Lethbridge","yes","CYQL","YQL","CYQL",,,"https://en.wikipedia.org/wiki/Lethbridge_County_Airport","Kenyon Field"
1872,"CYQM","medium_airport","Greater Moncton Rom̩o LeBlanc International Airport","46,112202","-64,678596",232,"NA","CA","CA-NB","Moncton","yes","CYQM","YQM","CYQM",,"https://cyqm.ca/","https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport","CYQM, YQM, Moncton"
1873,"CYQN","medium_airport","Nakina Airport","50,18280029","-86,6964035",1057,"NA","CA","CA-ON","Nakina","yes","CYQN","YQN","CYQN",,,"https://en.wikipedia.org/wiki/Nakina_Airport",
1874,"CYQQ","medium_airport","Comox Valley Airport / CFB Comox","49,7108","-124,887001",84,"NA","CA","CA-BC","Comox","yes","CYQQ","YQQ","CYQQ",,,"https://en.wikipedia.org/wiki/CFB_Comox","CFB Comox"
1875,"CYQR","medium_airport","Regina International Airport","50,43190002","-104,6660004",1894,"NA","CA","CA-SK","Regina","yes","CYQR","YQR","CYQR",,,"https://en.wikipedia.org/wiki/Regina_International_Airport","YQR, Roland J. Groome International"
1876,"CYQS","medium_airport","St Thomas Municipal Airport","42,77000046","-81,1108017",778,"NA","CA","CA-ON","St Thomas","no","CYQS","YQS","CYQS",,,"https://en.wikipedia.org/wiki/St._Thomas_Airport",
1877,"CYQT","medium_airport","Thunder Bay Airport","48,37189865","-89,32389832",653,"NA","CA","CA-ON","Thunder Bay","yes","CYQT","YQT","CYQT",,,"https://en.wikipedia.org/wiki/Thunder_Bay_International_Airport",
1878,"CYQU","medium_airport","Grande Prairie Airport","55,17969894","-118,8850021",2195,"NA","CA","CA-AB","Grande Prairie","yes","CYQU","YQU","CYQU",,"http://www.grandeprairieairport.com/","https://en.wikipedia.org/wiki/Grande_Prairie_Airport",
1879,"CYQV","medium_airport","Yorkton Municipal Airport","51,26470184","-102,461998",1635,"NA","CA","CA-SK","Yorkton","no","CYQV","YQV","CYQV",,,"https://en.wikipedia.org/wiki/Yorkton_Municipal_Airport",
1880,"CYQW","medium_airport","North Battleford Airport","52,769409","-108,243742",1799,"NA","CA","CA-SK","North Battleford","no","CYQW","YQW","CYQW",,,"https://en.wikipedia.org/wiki/North_Battleford_(Cameron_McIntosh)_Airport",
1881,"CYQX","medium_airport","Gander International Airport / CFB Gander","48,936258","-54,567719",496,"NA","CA","CA-NL","Gander","yes","CYQX","YQX","CYQX",,,"https://en.wikipedia.org/wiki/Gander_International_Airport","CFB Gander"
1882,"CYQY","medium_airport","Sydney / J.A. Douglas McCurdy Airport","46,1614","-60,047798",203,"NA","CA","CA-NS","Sydney","yes","CYQY","YQY","CYQY",,"http://www.sydneyairport.ca/","https://en.wikipedia.org/wiki/Sydney/J.A._Douglas_McCurdy_Airport",
1883,"CYQZ","medium_airport","Quesnel Airport","53,02610016","-122,5100021",1789,"NA","CA","CA-BC","Quesnel","yes","CYQZ","YQZ","CYQZ",,,"https://en.wikipedia.org/wiki/Quesnel_Airport",
1885,"CYRB","medium_airport","Resolute Bay Airport","74,71690369","-94,9693985",215,"NA","CA","CA-NU","Resolute Bay","yes","CYRB","YRB","CYRB",,,"https://en.wikipedia.org/wiki/Resolute_Bay_Airport",
1887,"CYRI","medium_airport","Rivi̬re-du-Loup Airport","47,76440048","-69,58470154",427,"NA","CA","CA-QC","Rivi̬re-du-Loup","no","CYRI","YRI","CYRI",,"http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php","https://en.wikipedia.org/wiki/Rivi%C3%A8re-du-Loup_Airport",
1888,"CYRJ","medium_airport","Roberval Airport","48,519665","-72,265735",586,"NA","CA","CA-QC","Roberval","yes","CYRJ","YRJ","CYRJ",,,"https://en.wikipedia.org/wiki/Roberval_Airport",
1889,"CYRL","medium_airport","Red Lake Airport","51,06689835","-93,79309845",1265,"NA","CA","CA-ON","Red Lake","yes","CYRL","YRL","CYRL",,,"https://en.wikipedia.org/wiki/Red_Lake_Airport",
1891,"CYRO","medium_airport","Ottawa / Rockcliffe Airport","45,46030045","-75,64610291",188,"NA","CA","CA-ON","Ottawa","no","CYRO","YRO","CYRO","CYRO","http://www.rfc.ca/","https://en.wikipedia.org/wiki/Ottawa/Rockcliffe_Airport","YRO"
1893,"CYRQ","medium_airport","Trois-Rivi̬res Airport","46,35279846","-72,67939758",199,"NA","CA","CA-QC","Trois-Rivi̬res","no","CYRQ","YRQ","CYRQ",,,"https://en.wikipedia.org/wiki/Trois-Rivi%C3%A8res_Airport",
1895,"CYRT","medium_airport","Rankin Inlet Airport","62,81140137","-92,11579895",94,"NA","CA","CA-NU","Rankin Inlet","yes","CYRT","YRT","CYRT",,,"https://en.wikipedia.org/wiki/Rankin_Inlet_Airport",
1896,"CYRV","medium_airport","Revelstoke Airport","50,962245","-118,184258",1459,"NA","CA","CA-BC","Revelstoke","no","CYRV","YRV","CYRV",,,"https://en.wikipedia.org/wiki/Revelstoke_Airport","YRV"
1897,"CYSB","medium_airport","Sudbury Airport","46,625","-80,79889679",1141,"NA","CA","CA-ON","Sudbury","yes","CYSB","YSB","CYSB",,,"https://en.wikipedia.org/wiki/Sudbury_Airport",
1898,"CYSC","medium_airport","Sherbrooke Airport","45,438599","-71,691399",792,"NA","CA","CA-QC","Sherbrooke","no","CYSC","YSC","CYSC",,,"https://en.wikipedia.org/wiki/Sherbrooke_Airport",
1901,"CYSF","medium_airport","Stony Rapids Airport","59,25030136","-105,8410034",805,"NA","CA","CA-SK","Stony Rapids","yes","CYSF","YSF","CYSF",,,"https://en.wikipedia.org/wiki/Stony_Rapids_Airport",
1903,"CYSH","medium_airport","Smiths Falls-Montague (Russ Beach) Airport","44,945801","-75,940598",416,"NA","CA","CA-ON","Smiths Falls","no","CYSH","YSH","CYSH",,"http://www.smithsfallsflyingclub.com/","https://en.wikipedia.org/wiki/Smiths_Falls-Montague_Airport","Smith Falls"
1904,"CYSJ","medium_airport","Saint John Airport","45,31610107","-65,89029694",357,"NA","CA","CA-NB","Saint John","yes","CYSJ","YSJ","CYSJ",,,"https://en.wikipedia.org/wiki/Saint_John_Airport",
1906,"CYSL","medium_airport","Saint-L̩onard Airport","47,157097","-67,836242",793,"NA","CA","CA-NB","Saint-L̩onard","no","CYSL","YSL","CYSL",,,"https://en.wikipedia.org/wiki/St._Leonard_Airport","St. Leonard, St Leonard"
1907,"CYSM","medium_airport","Fort Smith Airport","60,020302","-111,961998",671,"NA","CA","CA-NT","Fort Smith","yes","CYSM","YSM","CYSM",,,"https://en.wikipedia.org/wiki/Fort_Smith_Airport",
1908,"CYSN","medium_airport","Niagara District Airport","43,191598","-79,171686",321,"NA","CA","CA-ON","Niagara-on-the-Lake","yes","CYSN","YCM","CYSN",,,"https://en.wikipedia.org/wiki/St._Catharines/Niagara_District_Airport","YSN, Saint Catharines"
1909,"CYSP","medium_airport","Marathon Airport","48,75529861","-86,3443985",1035,"NA","CA","CA-ON","Marathon","no","CYSP","YSP","CYSP",,,"https://en.wikipedia.org/wiki/Marathon_Airport_(Canada)",
1913,"CYSU","medium_airport","Summerside Airport","46,440601","-63,833599",56,"NA","CA","CA-PE","Slemon Park","no","CYSU","YSU","CYSU",,,"https://en.wikipedia.org/wiki/Summerside_Airport","PEI"
1917,"CYTA","medium_airport","Pembroke Airport","45,86439896","-77,25170135",529,"NA","CA","CA-ON","Pembroke","no","CYTA","YTA","CYTA",,"http://www.flycyta.ca/","https://en.wikipedia.org/wiki/Pembroke_Airport",
